                  腾龙股份 (603158) 
      时间	    开盘	    最高	    最低	    收盘	         成交量	高一高二多空.线1   	高一高二多空.线2   	高一高二多空.线1红 	高一高二多空.线2红 	高一高二多空.波峰  	高一高二多空.      	高一高二多空.波谷  	高一高二多空.      	高一高二多空.      	高一高二多空.      	高一高二多空.      	高一高二多空.      	VOL-TDX.      	VOL-TDX.VOLUME	VOL-TDX.MAVOL1	VOL-TDX.MAVOL2	主力进出.主力  	主力进出.游资  	主力进出.大户  	主力进出.散户  	主力进出.主比  	主力进出.游比  	主力进出.大比  	主力进出.散比  	主力进出.警戒线	主力进出.      	主力进出.      	主力进出.      	主力进出.      	主力进出.      	主力进出.      	主力进出.      	主力进出.      	主力进出.      	主力进出.      	主力进出.      	主力进出.      	主力进出.      	主力进出.      	主力进出.      	主力进出.      	主力进出.      	主力进出.      	主力进出.      	主力进出.      	主力进出.      	主力进出.      	主力进出.      	主力进出.      	 
 2025/10/15	   10.20	   10.50	   10.20	   10.48	       16841600	      10.80	      10.90	           	           	           	       0.00	       9.93	       1.00	       0.00	       0.00	       0.00	       0.00	          0	     168416	     206231	     299044	  201142.48	  263147.19	  444374.38	  627840.94	      13.09	      17.13	      28.92	      40.86	  310865.06	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	
 2025/10/16	   10.45	   10.45	   10.30	   10.32	       14830965	      10.73	      10.85	           	           	           	       0.00	       9.93	       1.00	       0.00	       0.00	       0.00	       0.00	          0	     148310	     190576	     259463	  189039.22	  227656.69	  420923.28	  584211.19	      13.30	      16.01	      29.60	      41.09	  310784.13	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	
 2025/10/17	   10.32	   10.38	    9.98	   10.00	       18411400	      10.63	      10.77	           	           	           	       0.00	       9.93	       1.00	       0.00	       0.00	       0.00	       0.00	          0	     184114	     188054	     243760	  173817.02	  197920.50	  407532.25	  547304.81	      13.10	      14.92	      30.72	      41.26	  304991.72	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	
 2025/10/20	   10.14	   10.18	   10.03	   10.11	       10907420	      10.56	      10.71	           	           	           	       0.00	       9.93	       1.00	       0.00	       0.00	       0.00	       0.00	          0	     109074	     160868	     211444	  152478.47	  184081.78	  342711.56	  499545.94	      12.93	      15.62	      29.07	      42.38	  301206.97	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	
 2025/10/21	   10.11	   10.23	   10.07	   10.21	       12036200	      10.52	      10.66	           	           	           	       0.00	       9.93	       1.00	       0.00	       0.00	       0.00	       0.00	          0	     120362	     146055	     181280	  140464.97	  170803.72	  297217.38	  463820.78	      13.10	      15.93	      27.72	      43.25	  298643.72	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	
 2025/10/22	   10.17	   10.37	   10.09	   10.24	       11012298	      10.48	      10.63	           	           	           	       0.00	       9.93	       1.00	       0.00	       0.00	       0.00	       0.00	          0	     110123	     134397	     170314	  130918.30	  159978.75	  275437.97	  431137.53	      13.13	      16.04	      27.61	      43.22	  297224.78	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	
 2025/10/23	   10.19	   10.21	   10.01	   10.19	       11231980	      10.44	      10.59	           	           	           	       0.00	       9.93	       1.00	       0.00	       0.00	       0.00	       0.00	          0	     112320	     127199	     158887	  112969.75	  143393.38	  235921.28	  401952.63	      12.63	      16.04	      26.38	      44.95	  295749.59	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	
 2025/10/24	   10.25	   10.30	   10.18	   10.27	       12790880	      10.42	      10.56	           	           	           	       0.00	       9.93	       1.00	       0.00	       0.00	       0.00	       0.00	          0	     127909	     115958	     152006	  117678.39	  135078.42	  209908.20	  378164.06	      14.00	      16.06	      24.96	      44.98	  294903.44	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	
 2025/10/27	   10.39	   10.39	   10.24	   10.35	       14132920	      10.41	      10.54	           	           	           	       0.00	       9.93	       1.00	       0.00	       0.00	       0.00	       0.00	          0	     141329	     122409	     141639	  122920.20	  131692.58	  197419.89	  365886.31	      15.03	      16.10	      24.14	      44.73	  293819.44	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	
 2025/10/28	   10.40	   10.46	   10.30	   10.37	       12248172	      10.40	      10.52	           	           	           	       0.00	       9.93	       1.00	       0.00	       0.00	       0.00	       0.00	          0	     122482	     122833	     134444	  126009.89	  128464.09	  178060.38	  354760.06	      16.01	      16.32	      22.62	      45.06	  292362.06	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	
 2025/10/29	   10.38	   10.39	   10.24	   10.38	       10651114	      10.40	      10.51	           	           	           	       0.00	       9.93	       1.00	       0.00	       0.00	       0.00	       0.00	          0	     106511	     122110	     128253	  124557.72	  118763.73	  158342.09	  344651.16	      16.69	      15.91	      21.22	      46.18	  291695.09	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	
 2025/10/30	   10.35	   10.38	   10.09	   10.13	       13918600	      10.36	      10.48	           	           	           	       0.00	       9.93	       1.00	       0.00	       0.00	       0.00	       0.00	          0	     139186	     127483	     127341	  127377.02	  122527.71	  153304.75	  336780.56	      17.21	      16.56	      20.72	      45.51	  291066.03	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	
 2025/10/31	   10.08	   10.48	   10.06	   10.35	       20480400	      10.36	      10.46	           	           	           	       0.00	           	       0.00	       0.00	       0.00	       0.00	       0.00	          0	     204804	     142862	     129410	  143245.72	  133082.95	  151943.34	  332163.19	      18.84	      17.50	      19.98	      43.68	  290399.97	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	
 2025/11/03	   10.32	   10.58	   10.19	   10.50	       26727646	      10.38	      10.47	      10.38	      10.47	           	       0.00	           	       0.00	       0.00	       0.00	       0.00	       0.00	          0	     267276	     168052	     145230	  179444.41	  152727.14	  156352.95	  328167.00	      21.97	      18.70	      19.14	      40.18	  290001.38	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	
 2025/11/04	   10.43	   10.46	   10.17	   10.27	       18051976	      10.37	      10.45	           	           	      10.58	       1.00	           	       0.00	       0.00	       0.00	       0.00	       0.00	          0	     180520	     179659	     151246	  197946.56	  161252.14	  152322.77	  321149.16	      23.77	      19.37	      18.29	      38.57	  289685.47	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	
 2025/11/05	   10.14	   10.41	   10.11	   10.38	       16850186	      10.37	      10.44	      10.37	           	      10.58	       1.00	           	       0.00	       0.00	       0.00	       0.00	       0.00	          0	     168502	     192058	     157084	  205275.53	  166326.28	  150702.36	  312707.56	      24.58	      19.92	      18.05	      37.45	  289332.81	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	
 2025/11/06	   10.42	   10.50	   10.30	   10.46	       16266232	      10.38	      10.44	      10.38	      10.44	      10.58	       1.00	           	       0.00	       0.00	       0.00	       0.00	       0.00	          0	     162662	     196753	     162118	  194740.09	  168992.91	  150342.75	  297358.56	      24.00	      20.83	      18.53	      36.65	  289003.56	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	
 2025/11/07	   10.42	   10.49	   10.31	   10.39	       11389300	      10.38	      10.44	      10.38	           	      10.58	       1.00	           	       0.00	       0.00	       0.00	       0.00	       0.00	          0	     113893	     178571	     160717	  156394.23	  167919.31	  148191.70	  284557.50	      20.66	      22.18	      19.57	      37.59	  287378.19	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	
 2025/11/10	   10.34	   10.39	   10.26	   10.31	       13366900	      10.37	      10.43	           	           	      10.58	       1.00	           	       0.00	       0.00	       0.00	       0.00	       0.00	          0	     133669	     151849	     159951	  144681.55	  171314.05	  145038.89	  276285.59	      19.62	      23.23	      19.67	      37.47	  285046.97	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	
 2025/11/11	   10.31	   10.55	   10.30	   10.50	       20411800	      10.39	      10.43	      10.39	      10.43	      10.58	       1.00	           	       0.00	       0.00	       0.00	       0.00	       0.00	          0	     204118	     156569	     168114	  153585.58	  179430.55	  150979.13	  246845.38	      21.01	      24.55	      20.66	      33.78	  283821.22	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	
 2025/11/12	   10.55	   11.50	   10.50	   11.17	       75073816	      10.49	      10.50	      10.49	      10.50	      10.58	       1.00	           	       0.00	       0.00	       0.00	       0.00	       0.00	          0	     750738	     273016	     232537	  300604.56	  247672.33	  190377.64	  243797.55	      30.60	      25.21	      19.38	      24.82	  286270.75	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	
 2025/11/13	   10.97	   11.46	   10.76	   11.35	       58652228	      10.61	      10.58	      10.61	      10.58	      10.58	       1.00	           	       0.00	       0.00	       0.00	       0.00	       0.00	          0	     586522	     357788	     277270	  418761.88	  287578.03	  220152.59	  247795.31	      35.66	      24.49	      18.75	      21.10	  287755.97	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	
 2025/11/14	   11.18	   11.88	   11.10	   11.21	       54317432	      10.69	      10.64	      10.69	      10.64	           	       0.00	           	       0.00	       0.00	       0.00	       0.00	       0.00	          0	     543174	     443644	     311108	  521138.19	  332909.84	  247081.00	  241501.17	      38.81	      24.80	      18.40	      17.99	  289590.16	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	
 2025/11/17	   11.25	   11.80	   11.18	   11.64	       44888712	      10.81	      10.73	      10.81	      10.73	      11.88	       1.00	           	       0.00	       0.00	       0.00	       0.00	       0.00	          0	     448887	     506688	     329269	  582330.50	  367958.03	  267142.16	  238525.22	      40.00	      25.27	      18.35	      16.38	  290783.13	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	
 2025/11/18	   11.54	   11.54	   11.00	   11.03	       36432024	      10.84	      10.75	      10.84	      10.75	      11.88	       1.00	           	       0.00	       0.00	       0.00	       0.00	       0.00	          0	     364320	     538728	     347649	  485726.00	  393165.28	  281079.06	  239249.50	      34.71	      28.10	      20.09	      17.10	  290525.06	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	
 2025/11/19	   10.91	   11.08	   10.67	   10.72	       20179212	      10.83	      10.75	           	           	      11.88	       1.00	           	       0.00	       0.00	       0.00	       0.00	       0.00	          0	     201792	     428939	     350978	  389543.44	  404152.66	  286035.97	  232048.19	      29.70	      30.81	      21.81	      17.69	  288762.88	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	
 2025/11/20	   10.75	   10.89	   10.33	   10.35	       22024962	      10.76	      10.72	           	           	      11.88	       1.00	           	       0.00	       0.00	       0.00	       0.00	       0.00	          0	     220250	     355685	     356736	  308812.28	  414975.25	  293144.63	  225743.38	      24.85	      33.39	      23.59	      18.17	  286799.59	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	
 2025/11/21	   10.24	   10.42	    9.89	    9.90	       25036644	      10.65	      10.64	           	           	      11.88	       1.00	           	       0.00	       0.00	       0.00	       0.00	       0.00	          0	     250366	     297123	     370384	  259182.11	  420756.28	  300093.41	  226699.08	      21.48	      34.87	      24.87	      18.79	  286297.13	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	
 2025/11/24	   10.00	   10.08	    9.70	    9.94	       15309233	      10.55	      10.58	           	           	           	       0.00	           	       0.00	       0.00	       0.00	       0.00	       0.00	          0	     153092	     237964	     372326	  206375.13	  346050.56	  296861.47	  224402.41	      19.22	      32.23	      27.65	      20.90	  285510.31	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	
 2025/11/25	   10.00	   10.14	    9.94	    9.98	       14296805	      10.48	      10.52	           	           	           	       0.00	       9.70	       1.00	       0.00	       0.00	       0.00	       0.00	          0	     142968	     193694	     366211	  191669.11	  290606.28	  289092.19	  222722.56	      19.28	      29.23	      29.08	      22.40	  285129.72	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	
 2025/11/26	    9.98	   10.02	    9.86	    9.89	       10921605	      10.40	      10.47	           	           	           	       0.00	       9.70	       1.00	       0.00	       0.00	       0.00	       0.00	          0	     109216	     175179	     302059	  163910.72	  236361.50	  284635.72	  218479.23	      18.14	      26.16	      31.51	      24.18	  284845.13	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	
 2025/11/27	    9.89	   10.15	    9.86	   10.03	       13471264	      10.35	      10.43	           	           	           	       0.00	       9.70	       1.00	       0.00	       0.00	       0.00	       0.00	          0	     134713	     158071	     256878	  134997.27	  197089.69	  282523.88	  216613.11	      16.24	      23.71	      33.99	      26.06	  284386.06	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	
 2025/11/28	    9.99	   10.12	    9.86	   10.05	       10030548	      10.31	      10.39	           	           	           	       0.00	       9.70	       1.00	       0.00	       0.00	       0.00	       0.00	          0	     100305	     128059	     212591	  121800.56	  164087.84	  278626.56	  214484.66	      15.64	      21.06	      35.77	      27.53	  283620.94	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	
 2025/12/01	   10.06	   10.19	    9.99	   10.10	       12292820	      10.28	      10.37	           	           	           	       0.00	           	       0.00	       0.00	       0.00	       0.00	       0.00	          0	     122928	     122026	     179995	  116790.59	  154229.84	  279191.25	  213691.48	      15.29	      20.19	      36.55	      27.97	  282788.09	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	
 2025/12/02	   10.11	   10.12	    9.95	    9.97	        8912000	      10.24	      10.33	           	           	      10.19	       1.00	           	       0.00	       0.00	       0.00	       0.00	       0.00	          0	      89120	     111256	     152475	  111766.58	  137838.66	  276406.94	  210722.92	      15.17	      18.71	      37.52	      28.60	  278131.44	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	
 2025/12/03	    9.97	    9.99	    9.65	    9.68	       15783500	      10.17	      10.27	           	           	      10.19	       1.00	           	       0.00	       0.00	       0.00	       0.00	       0.00	          0	     157835	     120980	     148079	  117547.16	  126272.22	  273514.25	  212246.70	      16.11	      17.31	      37.49	      29.09	  276166.41	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	
 2025/12/04	    9.69	    9.96	    9.61	    9.70	        9106300	      10.10	      10.22	           	           	      10.19	       1.00	           	       0.00	       0.00	       0.00	       0.00	       0.00	          0	      91063	     112250	     135161	  115236.55	  118518.55	  232284.56	  211331.11	      17.01	      17.50	      34.29	      31.20	  274323.16	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	
 2025/12/05	    9.65	    9.78	    9.48	    9.77	       11737604	      10.06	      10.18	           	           	           	       0.00	           	       0.00	       0.00	       0.00	       0.00	       0.00	          0	     117376	     115664	     121862	  113848.51	  115319.55	  202962.92	  211557.77	      17.69	      17.92	      31.53	      32.87	  272906.34	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	
 2025/12/08	    9.78	   10.00	    9.73	   10.00	       12673796	      10.05	      10.16	           	           	           	       0.00	       9.48	       1.00	       0.00	       0.00	       0.00	       0.00	          0	     126738	     116426	     119226	  123253.00	  117509.79	  176935.66	  212008.33	      19.57	      18.66	      28.10	      33.67	  272257.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	
 2025/12/09	    9.97	   10.00	    9.90	    9.91	        7430100	      10.03	      10.14	           	           	           	       0.00	       9.48	       1.00	       0.00	       0.00	       0.00	       0.00	          0	      74301	     113463	     112360	  102369.50	  109958.34	  153524.02	  210333.08	      17.77	      19.08	      26.64	      36.50	  270890.34	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	
 2025/12/10	    9.86	    9.93	    9.82	    9.90	        6480300	      10.01	      10.12	           	           	           	       0.00	       9.48	       1.00	       0.00	       0.00	       0.00	       0.00	          0	      64803	      94856	     107918	   95804.50	  105520.52	  134804.19	  207941.64	      17.61	      19.39	      24.78	      38.22	  269457.50	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	
 2025/12/11	    9.94	    9.95	    9.70	    9.71	        7725784	       9.97	      10.08	           	           	           	       0.00	       9.48	       1.00	       0.00	       0.00	       0.00	       0.00	          0	      77258	      92095	     102173	   85774.95	   99811.73	  127020.79	  206528.39	      16.52	      19.23	      24.47	      39.78	  268513.56	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	
 2025/12/12	    9.71	    9.84	    9.65	    9.74	        7441400	       9.94	      10.05	           	           	           	       0.00	       9.48	       1.00	       0.00	       0.00	       0.00	       0.00	          0	      74414	      83503	      99584	   72693.96	   97973.48	  117906.06	  205525.36	      14.71	      19.83	      23.86	      41.60	  265983.47	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	
 2025/12/15	    9.72	    9.87	    9.65	    9.80	        6616356	       9.92	      10.03	           	           	           	       0.00	       9.48	       1.00	       0.00	       0.00	       0.00	       0.00	          0	      66164	      71388	      93907	   70659.60	   86514.55	  106393.38	  203243.41	      15.14	      18.53	      22.79	      43.54	  264119.16	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	
 2025/12/16	    9.80	    9.82	    9.63	    9.77	        9051200	       9.90	      10.00	           	           	           	       0.00	           	       0.00	       0.00	       0.00	       0.00	       0.00	          0	      90512	      74630	      94046	   77086.85	   86445.68	  102482.11	  199671.78	      16.55	      18.56	      22.01	      42.88	  262869.69	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	
 2025/12/17	    9.72	   10.36	    9.72	   10.23	       38261312	       9.95	      10.02	       9.95	      10.02	           	       0.00	       9.63	       1.00	       0.00	       0.00	       0.00	       0.00	          0	     382613	     138192	     116524	  153425.67	  119600.30	  117459.93	  203276.08	      25.84	      20.14	      19.78	      34.24	  264074.28	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	
 2025/12/18	   10.15	   10.49	   10.02	   10.22	       33007720	       9.98	      10.04	       9.98	      10.04	           	       0.00	       9.63	       1.00	       0.00	       0.00	       0.00	       0.00	          0	     330077	     188756	     140426	  217341.47	  145017.72	  131263.77	  207949.73	      30.98	      20.67	      18.71	      29.64	  264903.13	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	
 2025/12/19	   10.22	   10.36	   10.19	   10.25	       16269356	      10.02	      10.06	      10.02	      10.06	           	       0.00	       9.63	       1.00	       0.00	       0.00	       0.00	       0.00	          0	     162694	     206412	     144957	  241473.97	  156066.80	  133012.56	  207768.20	      32.71	      21.14	      18.02	      28.14	  264764.28	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	
 2025/12/22	   10.27	   10.53	   10.20	   10.44	       19639880	      10.07	      10.09	      10.07	      10.09	           	       0.00	       9.63	       1.00	       0.00	       0.00	       0.00	       0.00	          0	     196399	     232459	     151923	  267945.69	  172516.27	  139018.39	  208822.47	      33.99	      21.88	      17.64	      26.49	  264736.44	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	
