code,name,bs_code,concepts
300191,潜能恒信,sz.300191,数字孪生;海工装备;页岩气;石油行业;油气勘探;可燃冰
300192,科德教育,sz.300192,教育培训;AI芯片;职业教育
300193,佳士科技,sz.300193,
300194,福安药业,sz.300194,肝炎治疗;工业大麻;原料药;高血压防治;仿制药
300195,长荣股份,sz.300195,ERP概念;融资租赁;柔性电子;工业软件;C2M概念;抗原检测;智慧物流
300196,长海股份,sz.300196,玻璃行业;特种玻璃;电子布
300197,节能铁汉,sz.300197,深汕合作区;特色小镇;垃圾分类;环保行业;生态园林;土地流转;海绵城市;水利建设;生态林业;转基因;土壤修复;水电概念
300199,翰宇药业,sz.300199,多肽药;辅助生殖;猴痘概念;肝炎治疗;合成生物;工业大麻;原料药;NMN概念;AI应用（医药医疗）;抗原检测;仿制药;RWA概念;抗流感
300200,高盟新材,sz.300200,中芯国际概念;光刻胶;有机硅;绿色建筑
300201,海伦哲,sz.300201,电力物联网;工程机械;消防概念;LED;核污染防治
300203,聚光科技,sz.300203,垃圾分类;食品安全;PM2.5;仪器仪表;海绵城市;科学仪器;体外诊断;土壤修复;环境监测
300204,舒泰神,sz.300204,AI应用（医药医疗）;仿制药;抗癌治癌
300206,理邦仪器,sz.300206,互联医疗;血氧仪;养老产业;智慧医疗;体外诊断;医疗器械;陆股通活跃
300207,欣旺达,sz.300207,能源互联;小鹏汽车概念;GDR概念;虚拟电厂;电动物流车;石墨烯;换电概念;星闪概念;理想汽车概念;电池管理;电子烟;飞行汽车;盐湖提锂;钠电池;快充概念;磷酸铁锂;智能手机;荣耀概念;AIPC概念;智能音箱;无线充电;AI手机;无线耳机
300209,行云科技,sz.300209,摘帽概念;网约车概念
300210,森远股份,sz.300210,垃圾分类;沥青概念;中科院系;3D打印
300212,易华录,sz.300212,数字孪生;北斗导航;商汤科技概念;智能交通;城市大脑;京津冀;养老产业;人脸识别;生物识别;财税信息化;国资云;电子车牌;数字能源;卫星导航;海洋经济;地理信息;华为鲲鹏;农村电商;智慧停车;AI训练;数据确权
300213,佳讯飞鸿,sz.300213,复兴号;通用航空;应急管理;军工信息化
300214,日科化学,sz.300214,
300215,电科院,sz.300215,电力物联网;农村电网;特高压;工业母机
300217,东方电热,sz.300217,海工装备;光热发电;海水淡化;汽车热管理;油气勘探;光通信;海洋经济;电子皮肤;电器行业
300218,安利股份,sz.300218,小鹏汽车概念;谷歌概念;石墨烯;足球概念;世界杯;智能手机;荣耀概念;塑料制品;AI手机;体育产业
300219,鸿利智汇,sz.300219,巨量转移概念;MLED;MR混合现实;植物照明;光刻机;LED;智能眼镜
300220,金运激光,sz.300220,NFT概念;湖北自贸区;激光概念;IP概念（谷子经济）;增强现实;3D打印;数字水印;盲盒概念;无人零售;数据确权
300221,银禧科技,sz.300221,沥青概念;柔性电子;网约车概念;碳纤维;电子烟;3D打印;NMN概念;智能手机;可降解;LED;钴镍;塑料制品
300222,科大智能,sz.300222,电力物联网;换电概念;数字能源;快充概念;特高压;小米汽车概念;电器行业;京东概念;智慧物流
300223,北京君正,sz.300223,GPU;中芯国际概念;MCU概念;NPU;存储概念;神经网络;ISP概念;超高清;AI芯片;增强现实;模拟芯片;智能手表;RISC概念;手势识别;汽车芯片;SOC芯片;智能音箱;智能眼镜
300224,正海磁材,sz.300224,电动物流车;磁悬浮;超级高铁;稀土永磁
300226,上海钢联,sz.300226,沪自贸区;AI语料库;互联金融
300227,光韵达,sz.300227,通用航空;柔性电子;激光概念;医疗美容;3D打印;成飞概念;富士康概念
300228,富瑞特装,sz.300228,海工装备;中俄贸易概念;页岩气;海水淡化;油气勘探;可燃冰
300229,拓尔思,sz.300229,AI应用（AIGC）;数字货币;虚拟数字人;态势感知;AI模型;电子身份证;知识产权;华为昇思;AI语料库;信息安全;ChatGPT概念;知识付费;国资云;征信概念;华为昇腾;华为盘古;华为鲲鹏
300230,永利股份,sz.300230,电子烟;3D打印;塑料制品
300231,银信科技,sz.300231,华为昇腾
300232,洲明科技,sz.300232,操作系统;端侧AI;超高清;虚拟数字人;MLED;MR混合现实;字节跳动概念;英伟达概念;足球概念;AI应用（广告营销）;世界杯;一体机概念;智慧灯杆;LED;体育产业;玻璃基板
300233,金城医药,sz.300233,石墨烯;医疗美容;肝炎治疗;禽流感药物;合成生物;电子烟;眼科概念;宠物经济;工业大麻;原料药;抗流感
300234,开尔新材,sz.300234,PM2.5;陶瓷行业;家具卫浴;绿色建筑
300235,方直科技,sz.300235,教育培训;虚拟数字人;高送转;职业教育;华为鲲鹏
300236,上海新阳,sz.300236,中芯国际概念;电子化学品;存储概念;光刻胶;光刻机;染料涂料
300238,冠昊生物,sz.300238,抗癌药物;细胞治疗;医疗美容;干细胞;眼科概念;医疗器械;化妆品;医用耗材
300239,东宝生物,sz.300239,饲料;医疗美容;人造肉概念;化肥;化妆品
300240,飞力达,sz.300240,沪自贸区;统一大市场;网约车概念;中俄贸易概念;交通运输;智慧物流
300241,瑞丰光电,sz.300241,巨量转移概念;电子纸;超高清;MLED;植物照明;激光雷达;LED
300242,佳云科技,sz.300242,网络游戏;快手概念;网络营销;字节跳动概念;小红书概念;美团概念;化妆品
300243,瑞丰高材,sz.300243,合成生物;可降解;磷化工
300244,迪安诊断,sz.300244,互联医疗;养老产业;辅助生殖;猴痘概念;医疗美容;智慧医疗;肝炎治疗;基因测序;科学仪器;体外诊断;职业教育;医疗器械;分拆概念;AI应用（医药医疗）;抗原检测;阿尔茨海默;精准医疗;抗流感;共享经济
300245,天玑科技,sz.300245,操作系统;ChatGPT概念;财税信息化;一体机概念;华为鲲鹏
300246,宝莱特,sz.300246,血液制品;横琴新区;互联医疗;血氧仪;智慧医疗;高送转;民营医院;医疗器械;高血压防治
300247,融捷健康,sz.300247,互联医疗;细胞治疗;智慧医疗;干细胞;宠物经济;医疗器械
300248,新开普,sz.300248,NFC概念;智能交通;数字货币;虚拟数字人;智慧水务;人脸识别;阿里云;生物识别;AI语料库;职业教育;电子支付;移动支付;智慧农业（数字乡村）;华为鲲鹏;蚂蚁金服概念;无人零售
300249,依米康,sz.300249,数字孪生;垃圾分类;互联医疗;数字能源;智慧农业（数字乡村）;生物安全
300250,初灵信息,sz.300250,在线办公;网络游戏;爱奇艺概念;超高清;字节跳动概念;RCS概念;SAAS;智慧农业（数字乡村）;光通信;流媒体;华为鲲鹏;网络直播;F5G
300251,光线传媒,sz.300251,网络游戏;虚拟数字人;影视动漫;IP概念（谷子经济）;网红经济;英伟达概念;影视传媒;AI玩具;传媒娱乐
300252,金信诺,sz.300252,北斗导航;超宽带（UWB）;毫米波雷达;核心网;交换机;钙钛矿电池;航母产业;军工信息化;卫星互联网;磷酸铁锂;光通信;卫星导航;电器行业;高速连接器;无线耳机;F5G
300253,卫宁健康,sz.300253,互联医疗;家庭医生概念;DRG概念;智慧医疗;AI模型;阿里云;蚂蚁金服概念
300254,仟源医药,sz.300254,肝炎治疗;基因测序;NMN概念;AI应用（医药医疗）;仿制药;精准医疗;抗流感
300255,常山药业,sz.300255,多肽药;肝素;抗癌药物;医疗美容;原料药;仿制药;抗癌治癌;化妆品
300256,星星科技,sz.300256,盖板玻璃;柔性电子;毫米波雷达;指纹识别;智能手表;生物识别;全面屏;折叠屏;智能手机;智能眼镜
300257,开山股份,sz.300257,磁悬浮;热泵概念
300258,精锻科技,sz.300258,汽车轻量化;汽车制造;减速器;农机
300259,新天科技,sz.300259,数字孪生;仪器仪表;智慧水务
300260,新莱应材,sz.300260,中芯国际概念;HJT电池;食品安全;光刻胶;光刻机;C2M概念
300261,雅本化学,sz.300261,垃圾分类;生物农药;合成生物;农药化肥;工业大麻;原料药;NMN概念
300263,隆华科技,sz.300263,电子化学品;HJT电池;靶材;柔性电子;电池回收;钙钛矿电池;QLED;折叠屏;盐湖提锂;核污染防治
300264,佳创视讯,sz.300264,操作系统;在线办公;广电系;云游戏;网络游戏;超高清;虚拟数字人;全息概念;IPV6;华为海思;WIFI概念;网络直播
300265,通光线缆,sz.300265,直流输电;海工装备;光纤光缆;电网设备;成飞概念;昨日涨停;龙虎榜热门;特高压;电器行业
300266,兴源环境,sz.300266,生态园林;阿里云;土壤修复;医废处理;浙江国资
300267,尔康制药,sz.300267,智慧医疗;合成生物;维生素;原料药;NMN概念
300269,联建光电,sz.300269,柔性电子;超高清;MLED;小红书概念;LED;体育产业
300270,中威电子,sz.300270,云视频;超高清;透明工厂;交换机;智慧灯杆;华为鲲鹏;智慧停车
300271,华宇软件,sz.300271,智慧医疗;Kimi概念;SAAS;智谱AI概念;腾讯云;分拆概念;华为昇腾;华为鲲鹏;食品检测;蚂蚁金服概念;数据确权
300272,开能健康,sz.300272,抗癌药物;细胞治疗;辅助生殖;医疗美容;干细胞;基因测序
300274,阳光电源,sz.300274,能源互联;高派息;逆变器;价值成长;电器行业
300275,梅安森,sz.300275,星闪概念;超宽带（UWB）;毫米波雷达;透明工厂;应急管理;高送转;阿里云;卫星互联网;华为盘古;智慧矿山
300276,三丰智能,sz.300276,长安汽车概念;智慧停车
300277,海联讯,sz.300277,燃气轮机
300278,华昌达,sz.300278,数字孪生
300279,和晶科技,sz.300279,托育概念;智能手表;电池管理;蚂蚁金服概念
300281,金明精机,sz.300281,可降解;熔喷布
300283,温州宏丰,sz.300283,铜箔;碳化硅;电器行业
300284,苏交科,sz.300284,广东国资;海绵城市;设计咨询;空间计算;建筑建材;环境监测;驱动电机;地下管廊
300285,国瓷材料,sz.300285,尾气处理;电子化学品;医疗美容;3D打印;纳米概念;国六概念;陶瓷概念;口腔医疗;MLCC概念;稀土永磁
300286,安科瑞,sz.300286,能源互联;虚拟电厂;仪器仪表
300287,飞利信,sz.300287,MCU概念;在线办公;时空大数据;北斗导航;商汤科技概念;食品安全;云视频;数字货币;超高清;虚拟数字人;量子技术;军工信息化;AI语料库;Web3概念;CPO概念;RISC概念;流媒体;地理信息;征信概念;食药追溯;华为鲲鹏
300288,朗玛信息,sz.300288,云游戏;网络游戏;互联医疗;家庭医生概念;养老产业;医疗美容;智慧医疗;AI模型;民营医院;RCS概念;AI应用（医药医疗）
300289,利德曼,sz.300289,辅助生殖;基因测序;体外诊断;精准医疗
300290,荣科科技,sz.300290,互联医疗;家庭医生概念;DRG概念;智慧医疗;金融机具;AI应用（医药医疗）;华为鲲鹏
300291,百纳千成,sz.300291,网络游戏;爱奇艺概念;虚拟数字人;影视动漫;字节跳动概念;IP概念（谷子经济）;足球概念;AI应用（游戏传媒）;ChatGPT概念;旅游酒店;影视传媒;冰雪产业;在线旅游;传媒娱乐;短剧概念
300292,吴通控股,sz.300292,快手概念;网络营销;光纤光缆;毫米波雷达;虚拟数字人;字节跳动概念;拼多多概念;RCS概念;ChatGPT概念;汽车热管理;移动支付;腾讯云;高速连接器;智能座舱
300293,蓝英装备,sz.300293,光刻胶;光刻机;东北振兴;工业母机
300294,博雅生物,sz.300294,血液制品;肝素
300295,三六五网,sz.300295,养老产业;互联金融;房屋租赁
300296,利亚德,sz.300296,巨量转移概念;在线办公;网络游戏;云视频;氮化镓;爱奇艺概念;超高清;虚拟数字人;MLED;字节跳动概念;增强现实;具身智能;空间计算;智能手机;AI玩具;智慧灯杆;ASIC芯片;LED;首发经济;智能眼镜;白酒;环球影城
300298,三诺生物,sz.300298,互联医疗;智慧医疗;民营医院;体外诊断;医疗器械;高血压防治;AI应用（医药医疗）;抗原检测
300299,富春股份,sz.300299,网络游戏;字节跳动概念;IP概念（谷子经济）;AI应用（游戏传媒）;影视传媒;手游
300300,海峡创新,sz.300300,福建国资;摘帽概念;互联医疗;抗癌药物;家庭医生概念;城市大脑;福建自贸区;影视动漫;医疗美容;人脸识别;互联金融;影视传媒;京东概念
300302,同有科技,sz.300302,操作系统;存储概念;军工信息化
300303,聚飞光电,sz.300303,MLED;QLED;植物照明;电子后视镜;CPO概念;龙虎榜热门;LED;历史新高
300304,云意电气,sz.300304,长安汽车概念;胎压监测;横琴新区;驱动电机;汽车芯片
300305,裕兴股份,sz.300305,HJT电池;光学;BC电池;塑料制品
300306,远方信息,sz.300306,仪器仪表;人脸识别;电子身份证;指纹识别;生物识别;基因测序;移动支付;LED;无人零售
300307,慈星股份,sz.300307,网络游戏;HJT电池;网络营销;拼多多概念;C2M概念;WIFI概念
300308,中际旭创,sz.300308,谷歌概念;英伟达概念;电子后视镜;CPO概念;激光雷达;超大盘;F5G
300310,宜通世纪,sz.300310,核心网
300314,戴维医疗,sz.300314,细胞治疗;干细胞;基因测序;医疗器械;精准医疗
300315,掌趣科技,sz.300315,云游戏;网络游戏;电子竞技;IP概念（谷子经济）;英伟达概念;职业教育;ChatGPT概念;手游
300316,晶盛机电,sz.300316,培育钻石;TOPCon电池;半导体设备;功率半导体;先进封装;单晶硅;分拆概念;LED;碳化硅
300317,珈伟新能,sz.300317,虚拟电厂;石墨烯;柔性电子;单车概念;磷酸铁锂;LED;共享经济
300318,博晖创新,sz.300318,血液制品;猴痘概念;肝炎治疗;科学仪器;体外诊断;疫苗;医疗器械;抗原检测;抗流感
300319,麦捷科技,sz.300319,电感;英伟达概念;5.5G概念;变压器;智能眼镜
300320,海达股份,sz.300320,汽车轻量化;复兴号;BIPV概念
300321,同大股份,sz.300321,塑料制品;体育产业
300322,硕贝德,sz.300322,北斗导航;LCP概念;NFC概念;毫米波雷达;指纹识别;生物识别;先进封装;飞行汽车;5.5G概念;激光雷达;卫星互联网;移动支付;智能手机;WIFI概念;无线充电
300323,华灿光电,sz.300323,巨量转移概念;湖北自贸区;氮化镓;MLED;植物照明;手势识别;LED;智能眼镜
300324,旋极信息,sz.300324,操作系统;GPU;时空大数据;云游戏;数字孪生;北斗导航;通用航空;城市大脑;密码安全;AI芯片;空间站;增强现实;智慧水务;模拟芯片;BIPV概念;军工信息化;财税信息化;电子发票;手游;卫星导航
300327,中颖电子,sz.300327,MCU概念;柔性电子;超高清;模拟芯片;智能手表;电池管理;RISC概念;汽车芯片;WIFI概念;SOC芯片
300328,宜安科技,sz.300328,汽车轻量化;柔性电子;有色铝;毫米波雷达;有机硅;具身智能;智能手表;折叠屏;铰链;智能手机;可降解;一体化压铸;化妆品;医用耗材;无线耳机;湖南国资
300329,海伦钢琴,sz.300329,职业教育
300331,苏大维格,sz.300331,中芯国际概念;MLED;全息概念;半导体设备;增强现实;光刻机;光学;3D打印;折叠屏;智能手机
300332,天壕能源,sz.300332,环保行业;PM2.5;页岩气;海水淡化;余热发电
300333,兆日科技,sz.300333,数字货币;信息安全;电子支付;移动支付
300334,津膜科技,sz.300334,垃圾分类;海水淡化;生态林业
300335,迪森股份,sz.300335,清洁能源;环保行业;生物质能;PM2.5;生态农业;热泵概念
300337,银邦股份,sz.300337,海工装备;有色铝;3D打印;汽车热管理;智能手机;口腔医疗;麒麟电池;富士康概念;核污染防治
300339,润和软件,sz.300339,操作系统;ERP概念;超超临界发电;星闪概念;数字货币;华为欧拉;态势感知;AI模型;阿里云;华为昇思;财税信息化;电子支付;移动支付;一体机概念;AI应用（医药医疗）;华为昇腾;华为海思;华为鲲鹏;蚂蚁金服概念;智能座舱
300340,科恒股份,sz.300340,广东国资;钙钛矿电池;4680电池;稀缺资源;LED;稀土永磁
300341,麦克奥迪,sz.300341,互联医疗;北京国资;发电设备;AI语料库;科学仪器;光学;特高压
300342,天银机电,sz.300342,广东国资;北斗导航;超宽带（UWB）;毫米波雷达;军工电子;军工信息化;激光雷达;卫星互联网
300345,华民股份,sz.300345,操作系统;HJT电池;钢铁行业;TOPCon电池
300346,南大光电,sz.300346,中芯国际概念;电子化学品;氟化工;光刻胶;柔性电子;氮化镓;特种气体;LED;大基金概念
300347,泰格医药,sz.300347,互联医疗;医疗器械;仿制药;CRO概念
300348,长亮科技,sz.300348,跨境支付;AMC（化债概念）;数字货币;债转股;华为欧拉;金融机具;阿里云;华为昇思;财税信息化;移动支付;腾讯云;华为鲲鹏
300349,金卡智能,sz.300349,能源互联;星闪概念;仪器仪表;量子技术;智慧水务;华为海思
300350,华鹏飞,sz.300350,统一大市场;社区团购;军工信息化;交通运输;智慧物流
300351,永贵电器,sz.300351,换电概念;快充概念
300352,北信源,sz.300352,操作系统;在线办公;数字货币;态势感知;Kimi概念;SAAS;军工信息化;信息安全;ChatGPT概念;财税信息化;VPN概念;数字水印;华为盘古;华为鲲鹏
300353,东土科技,sz.300353,操作系统;交换机;EDA概念;军工信息化;工业软件;汽车芯片;工业母机
300354,东华测试,sz.300354,仪器仪表;空间站;盾构机;科学仪器;超级电容;工业母机
300355,蒙草生态,sz.300355,环保行业;生态园林;AMC（化债概念）;西部开发;债转股;足球概念;海绵城市;生态林业;土壤修复
300357,我武生物,sz.300357,干细胞;化妆品
300358,楚天科技,sz.300358,透明工厂;合成生物;知识产权;疫苗;生物安全;食药追溯
300359,全通教育,sz.300359,教育培训;横琴新区;增强现实;职业教育;知识付费
300360,炬华科技,sz.300360,能源互联;虚拟电厂;仪器仪表;智慧水务;阿里云;快充概念;特高压
300363,博腾股份,sz.300363,多肽药;抗癌药物;肝炎治疗;原料药;抗癌治癌;CRO概念
300364,中文在线,sz.300364,AI应用（AIGC）;快手概念;NFT概念;爱奇艺概念;虚拟数字人;影视动漫;字节跳动概念;IP概念（谷子经济）;AI模型;知识产权;AI应用（游戏传媒）;AI语料库;职业教育;Web3概念;ChatGPT概念;知识付费;短视频;AI漫剧;影视传媒;传媒娱乐;短剧概念;数据确权
300365,恒华科技,sz.300365,能源互联;清洁能源;虚拟电厂;神经网络;农村电网;MLOps概念;养老产业;智慧水务;SAAS;空间计算;职业教育;3D建模;数字能源;分拆概念;特高压;地理信息
300368,汇金股份,sz.300368,摘帽概念;金融机具;征信概念
300369,绿盟科技,sz.300369,操作系统;华为欧拉;MLOps概念;态势感知;AI语料库;信息安全;VPN概念;数字水印;腾讯云;华为鲲鹏
300370,安控科技,sz.300370,能源互联;透明工厂;仪器仪表;页岩气;智慧水务;油气管网;信息安全;油气勘探
300371,汇中股份,sz.300371,仪器仪表;智慧水务;华为海思
300373,扬杰科技,sz.300373,中芯国际概念;GDR概念;氮化镓;英伟达概念;功率半导体;IGBT概念;汽车芯片;碳化硅;小米汽车概念
300374,中铁装配,sz.300374,装配建筑;建筑建材
300375,鹏翎股份,sz.300375,长安汽车概念;小鹏汽车概念;理想汽车概念;汽车热管理;国六概念;小米汽车概念
300376,易事特,sz.300376,能源互联;逆变器;小鹏汽车概念;垃圾分类;摘帽概念;虚拟电厂;换电概念;氮化镓;ETC概念;磁悬浮;钠电池;快充概念;特高压;碳化硅;电器行业;热泵概念
300377,赢时胜,sz.300377,数字货币;Web3概念;互联金融;一体机概念;华为鲲鹏
300378,鼎捷数智,sz.300378,ERP概念;透明工厂;ChatGPT概念;工业软件;C2M概念;华为鲲鹏;富士康概念;智慧物流;MCP概念;无人零售
300380,安硕信息,sz.300380,AI模型;征信概念
300381,溢多利,sz.300381,横琴新区;饲料;合成生物;生物制造;维生素;工业大麻;原料药;农林牧渔
300382,斯莱克,sz.300382,字节跳动概念;抖音小店;C2M概念
300383,光环新网,sz.300383,网络营销;字节跳动概念;AI应用（广告营销）;SAAS;VPN概念;REITs概念;华为鲲鹏
300384,三联虹普,sz.300384,数字孪生;垃圾分类;纺织机械;互联金融;可降解;征信概念;华为昇腾
300385,雪浪环境,sz.300385,垃圾发电;医废处理
300386,飞天诚信,sz.300386,操作系统;数字货币;柔性电子;虚拟数字人;人脸识别;知识产权;生物识别;信息安全;电子支付;移动支付;华为鲲鹏
300387,富邦科技,sz.300387,石墨烯;土地流转;中俄贸易概念;生态农业;合成生物;农机;土壤修复;供销社概念;智慧农业（数字乡村）;化肥;磷化工
300388,节能国祯,sz.300388,环保行业;海绵城市;地下管廊
300389,艾比森,sz.300389,RCEP概念;城市大脑;超高清;MLED;足球概念;世界杯;智慧灯杆;LED;体育产业
300390,天华新能,sz.300390,中芯国际概念;磷酸铁锂
300393,中来股份,sz.300393,清洁能源;TOPCon电池;太空光伏;钙钛矿电池;BIPV概念;数字能源;BC电池;浙江国资;塑料制品
300394,天孚通信,sz.300394,高派息;价值成长;谷歌概念;英伟达概念;CPO概念;激光雷达
300395,菲利华,sz.300395,电子化学品;高送转;光学;稀缺资源;玻璃行业;电子布
300396,迪瑞医疗,sz.300396,中俄贸易概念;猴痘概念;肝炎治疗;体外诊断;医疗器械
300397,天和防务,sz.300397,时空大数据;通用航空;海工装备;毫米波雷达;量子技术;华为昇思;军工信息化;卫星导航;智慧灯杆;海洋经济;玻璃基板
300398,飞凯材料,sz.300398,中芯国际概念;电子化学品;存储概念;电子纸;光刻胶;先进封装;染料涂料;陶瓷概念;口腔医疗;大基金概念
300399,天利科技,sz.300399,RCS概念;互联金融
300400,劲拓股份,sz.300400,电子纸;柔性电子;超高清;半导体设备;指纹识别;先进封装;折叠屏;Chiplet概念;智能眼镜;富士康概念;无人零售
300401,花园生物,sz.300401,食品行业;合成生物;维生素;高血压防治
300402,宝色股份,sz.300402,海工装备;光热发电;海洋经济;有色铜
300403,汉宇集团,sz.300403,垃圾分类;TOF概念;汽车热管理;减速器;快充概念;熔喷布;PEEK概念;工业母机;电器行业
300404,博济医药,sz.300404,多肽药;肝炎治疗;人脑工程（脑机接口）;医疗器械;AI应用（医药医疗）;阿尔茨海默;CRO概念
300405,科隆股份,sz.300405,尾气处理;石墨烯
300406,九强生物,sz.300406,体外诊断;抗原检测
300407,凯发电气,sz.300407,垃圾分类;职业教育;磁悬浮;电器行业
300408,三环集团,sz.300408,指纹识别;生物识别;陶瓷概念;智能手机;MLCC概念
300409,道氏技术,sz.300409,石墨烯;刀片电池;电池回收;人脑工程（脑机接口）;陶瓷行业;互联金融;钠电池;陶瓷概念;电子皮肤;钴镍;有色铜
300410,正业科技,sz.300410,食品安全;柔性电子;激光概念;仪器仪表;LED;Chiplet概念
300411,金盾股份,sz.300411,海工装备;核聚变;飞行汽车;海洋经济
300412,迦南科技,sz.300412,高送转;合成生物;医疗器械;食药追溯;CRO概念;智慧物流
300413,芒果超媒,sz.300413,AI应用（AIGC）;网络游戏;超高清;虚拟数字人;影视动漫;商业百货;IP概念（谷子经济）;网红经济;AI应用（游戏传媒）;AI语料库;影视传媒;盲盒概念;农村电商;短剧概念;湖南国资
300414,中光防雷,sz.300414,电感;成飞概念;快充概念
300415,伊之密,sz.300415,长安汽车概念;3D打印;一体化压铸;工业母机
300416,苏试试验,sz.300416,中芯国际概念;仪器仪表;寒武纪概念;华为海思
300417,南华仪器,sz.300417,PM2.5;仪器仪表;环境监测
300418,昆仑万维,sz.300418,AI应用（AIGC）;云游戏;网络游戏;谷歌概念;数字货币;网约车概念;电子竞技;虚拟数字人;IP概念（谷子经济）;AI芯片;AI模型;AI语料库;ChatGPT概念;短视频;手游;短剧概念
300420,五洋自控,sz.300420,融资租赁;京东概念;智慧停车;智慧物流
300421,力星股份,sz.300421,盾构机;轴承;工业母机
300422,博世科,sz.300422,垃圾分类;环保行业;食品安全;电池回收;海绵城市;线控底盘;土壤修复;医废处理;食品检测;广西国资;核污染防治
300423,昇辉科技,sz.300423,电力行业;智慧灯杆
300424,航新科技,sz.300424,通用航空;飞机制造;军工电子;成飞概念;空客概念
300425,中建环能,sz.300425,海绵城市
300426,华智数媒,sz.300426,NFT概念;影视动漫;IP概念（谷子经济）;AI应用（游戏传媒）;影视传媒;传媒娱乐;短剧概念
300427,红相股份,sz.300427,毫米波雷达;福建自贸区;军工电子;电网设备;军工信息化;特高压
300428,立中集团,sz.300428,汽车轻量化;小鹏汽车概念;汽车热管理;钠电池;一体化压铸;六氟磷酸锂;高温合金;稀土永磁
300429,强力新材,sz.300429,电子化学品;光刻胶;柔性电子;先进封装;3D打印
300430,诚益通,sz.300430,养老产业;仪器仪表;合成生物;宠物经济;人脑工程（脑机接口）;工业大麻
300432,富临精工,sz.300432,小鹏汽车概念;毫米波雷达;高送转;汽车热管理;减速器;盐湖提锂;磷酸铁锂;麒麟电池;小米汽车概念
300433,蓝思科技,sz.300433,盖板玻璃;端侧AI;增强现实;服务器;指纹识别;智能手表;电子烟;全面屏;人脑工程（脑机接口）;减速器;折叠屏;特种玻璃;快充概念;灵巧手;碳化硅;小米汽车概念;智能眼镜;无线充电;智能座舱;AI手机;无线耳机
300434,金石亚药,sz.300434,零售药店;CRO概念;抗流感;地下管廊
300435,中泰股份,sz.300435,核聚变;煤化工
300436,广生堂,sz.300436,熊去氧胆酸;抗癌药物;辅助生殖;肝炎治疗;基因测序;精准医疗
300437,清水源,sz.300437,土壤修复;磷化工
300438,鹏辉能源,sz.300438,虚拟电厂;胎压监测;石墨烯;刀片电池;电池回收;BIPV概念;电子烟;ETC概念;锌电池;钠电池;快充概念;磷酸铁锂;电器行业;无线耳机
300439,美康生物,sz.300439,互联医疗;猴痘概念;肝炎治疗;基因测序;科学仪器;体外诊断;抗原检测
300440,运达科技,sz.300440,数字孪生;职业教育;中欧班列
300441,鲍斯股份,sz.300441,成飞概念;工业母机
300442,润泽科技,sz.300442,字节跳动概念;高送转;龙虎榜热门
300443,金雷股份,sz.300443,疫苗;水电概念
300444,双杰电气,sz.300444,虚拟电厂;换电概念;发电设备;电网设备;BIPV概念;数字能源;快充概念;变压器
300445,康斯特,sz.300445,胎压监测;仪器仪表;空客概念
300446,航天智造,sz.300446,民爆;长安汽车概念;光刻胶;航天科技集团;页岩气;油气勘探;海洋经济;小米汽车概念;智能座舱
300447,全信股份,sz.300447,北斗导航;光纤光缆;军工电子;空间站;交换机;军工信息化;盾构机;卫星互联网;电器行业
300448,浩云科技,sz.300448,超宽带（UWB）;华为昇思;RPA概念;ETC概念;电子车牌;生物安全;华为海思;华为鲲鹏;智能眼镜
300449,汉邦高科,sz.300449,超高清;增强现实;人脸识别;知识产权;生物识别;数字水印;盲盒概念;华为鲲鹏
300450,先导智能,sz.300450,TOPCon电池;钙钛矿电池
300451,创业慧康,sz.300451,互联医疗;家庭医生概念;DRG概念;养老产业;AI应用（医药医疗）;华为鲲鹏;蚂蚁金服概念
300452,山河药辅,sz.300452,合成生物;仿制药
300453,三鑫医疗,sz.300453,
300454,深信服,sz.300454,交换机;英伟达概念;态势感知;AI模型;VPN概念;一体机概念;腾讯云
300455,航天智装,sz.300455,MCU概念;北斗导航;存储概念;航天科技集团;空间站;卫星互联网;RISC概念;卫星导航
300456,赛微电子,sz.300456,时空大数据;北斗导航;氮化镓;EDA概念;光刻机;5.5G概念;激光雷达;卫星导航;碳化硅;华为海思;Chiplet概念;大基金概念
300457,赢合科技,sz.300457,上海国资;4680电池;电子烟
300458,全志科技,sz.300458,中芯国际概念;横琴新区;ISP概念;超高清;AI芯片;EDR概念;高送转;RISC概念;汽车芯片;ASIC芯片;流媒体;WIFI概念;SOC芯片;智能音箱;智能座舱
300459,汤姆猫,sz.300459,云游戏;网络游戏;谷歌概念;快手概念;NFT概念;端侧AI;字节跳动概念;IP概念（谷子经济）;知识产权;小红书概念;人脑工程（脑机接口）;ChatGPT概念;手游;盲盒概念
300461,田中精机,sz.300461,电感;电子烟;无线充电
300463,迈克生物,sz.300463,猴痘概念;肝炎治疗;基因测序;体外诊断;抗原检测;抗流感
300464,星徽股份,sz.300464,网络营销;氮化镓;快充概念;无线充电
300465,高伟达,sz.300465,跨境支付;AMC（化债概念）;数字货币;字节跳动概念;ChatGPT概念;移动支付;蚂蚁金服概念
300466,赛摩智能,sz.300466,数字孪生;透明工厂;工业软件;C2M概念;超级电容;智慧物流
300467,迅游科技,sz.300467,网络游戏;字节跳动概念;脸书概念;手游
300468,四方精创,sz.300468,跨境支付;NFT概念;数字货币;高送转;Web3概念;电子支付;RWA概念;数据确权
300469,信息发展,sz.300469,食品安全;超宽带（UWB）;数字货币;工业大麻;电子支付;智慧农业（数字乡村）;腾讯云;食药追溯;华为鲲鹏
